-0.002047559,-0.786326645,-0.092240004,-2.358851453,-0.002964717,1.569978244,0.786120474
-0.001897382,-0.786365505,-0.092240004,-2.358735754,-0.003546317,1.570015078,0.786120474
-0.001834945,-0.786368468,-0.092240004,-2.358735754,-0.003560202,1.570015078,0.786120474
-0.001650909,-0.78652792,-0.092240004,-2.358735754,-0.003720068,1.570056536,0.786120474
-0.001650909,-0.786618216,-0.092240004,-2.358735754,-0.003720068,1.570253631,0.786120474
-0.001650909,-0.786700006,-0.092205951,-2.358735754,-0.003720068,1.570313143,0.786601103
-0.001650909,-0.786733014,-0.092126123,-2.358842398,-0.003720068,1.570434129,0.787278095
-0.001650909,-0.786733014,-0.092126123,-2.359106365,-0.003560202,1.570521049,0.787357758
-0.001650909,-0.786733014,-0.092126123,-2.359330422,-0.003560202,1.570867361,0.787390658
-0.002058827,-0.786618216,-0.092126123,-2.359518867,-0.003560202,1.570900792,0.787496813
-0.002058827,-0.786618216,-0.092126123,-2.359526361,-0.003560202,1.571076225,0.787538023
-0.002058827,-0.786572298,-0.092205951,-2.359526361,-0.003720068,1.57115999,0.787538023
-0.002058827,-0.786368468,-0.092535406,-2.359526361,-0.003743116,1.571203663,0.787538023
-0.002167757,-0.785932639,-0.092887595,-2.359526361,-0.003743116,1.571206957,0.787538023
-0.002268909,-0.785830322,-0.093239244,-2.359526361,-0.004010596,1.571249688,0.787496813
-0.002268909,-0.785830322,-0.093554037,-2.359518867,-0.004155247,1.571269323,0.787455801
-0.002058827,-0.785830322,-0.093554037,-2.359352145,-0.004231398,1.571249688,0.787390658
-0.001991779,-0.785830322,-0.093554037,-2.359025079,-0.004769112,1.571249688,0.787323253
-0.001970644,-0.785830322,-0.093554037,-2.358279659,-0.004833677,1.571249688,0.787227501
-0.001703729,-0.785830322,-0.093554037,-2.357890868,-0.004833677,1.571249688,0.787227501
-0.001696729,-0.786319781,-0.093239244,-2.357712858,-0.004833677,1.571203663,0.786850116
-0.001638104,-0.786547836,-0.092848252,-2.357594863,-0.004833677,1.57117269,0.78667812
-0.001323109,-0.786697715,-0.092496379,-2.357594863,-0.004833677,1.570667406,0.78664981
-0.001323109,-0.786751872,-0.092309421,-2.357594863,-0.004769112,1.570643685,0.786635317
-0.001323109,-0.786751872,-0.092309421,-2.357594863,-0.004187257,1.570643685,0.786635317
-0.001323109,-0.786751872,-0.092276355,-2.357594863,-0.003889671,1.570468907,0.786635317
-0.001323109,-0.786751872,-0.092184952,-2.357813906,-0.003775928,1.570386117,0.786572216
-0.001323109,-0.786751872,-0.09215182,-2.357813906,-0.003774327,1.570386117,0.786137551
-0.001321613,-0.786697715,-0.091876655,-2.357847012,-0.003774327,1.570386117,0.785596036
-0.001321613,-0.786649637,-0.091773452,-2.357847012,-0.003774327,1.570468907,0.785363528
-0.001321613,-0.786427646,-0.091773452,-2.357847012,-0.003774327,1.570620832,0.785070395
-0.001486743,-0.786023418,-0.091773452,-2.357847012,-0.003774327,1.570643685,0.785070395
-0.001734681,-0.785679407,-0.091759511,-2.357847012,-0.003889671,1.570659861,0.785062625
-0.001804228,-0.784778341,-0.091647587,-2.357813906,-0.003946225,1.570659861,0.784901045
-0.001849349,-0.784778341,-0.091625455,-2.357804491,-0.004175386,1.570668765,0.784900264
-0.001877773,-0.784778341,-0.091601046,-2.357804491,-0.004175386,1.570668765,0.784893847
-0.001969114,-0.784778341,-0.091404443,-2.357804491,-0.004175386,1.570668765,0.784776296
-0.002422288,-0.784778341,-0.091282477,-2.357766993,-0.004175386,1.570668765,0.784774892
-0.002422288,-0.784778341,-0.09121443,-2.357747194,-0.004243069,1.570668765,0.784761272
-0.002432207,-0.784708216,-0.09103826,-2.357731659,-0.004259324,1.570659861,0.784463275
-0.002432207,-0.784652824,-0.09103826,-2.357699314,-0.004284129,1.570555928,0.784428875
-0.002432207,-0.784652824,-0.09103826,-2.357699314,-0.004367422,1.570224339,0.784172434
-0.002432207,-0.784652824,-0.09103826,-2.357463009,-0.004367422,1.569640743,0.783731902
-0.002422288,-0.784652824,-0.09103826,-2.357405626,-0.004465473,1.569640743,0.783718943
-0.002292772,-0.78460065,-0.091028218,-2.356969825,-0.004465473,1.569640743,0.783585615
-0.002196675,-0.784308127,-0.090955778,-2.35676273,-0.004976523,1.569640743,0.783304496
-0.001877145,-0.78421545,-0.090869007,-2.35672332,-0.004976523,1.569640743,0.783081464
-0.001844651,-0.784105878,-0.090869007,-2.356718065,-0.005007773,1.569640743,0.782360766
-0.001412712,-0.783966288,-0.090851752,-2.356513447,-0.005087138,1.569660609,0.782360766
-0.001217603,-0.783966288,-0.090851752,-2.356447267,-0.00511526,1.569736516,0.782360766
-0.001032849,-0.783966288,-0.090504361,-2.356447267,-0.005220165,1.569867304,0.782360766
-0.001032849,-0.783966288,-0.090469692,-2.356447267,-0.005238742,1.569991604,0.782360766
-0.001032849,-0.783966288,-0.090379642,-2.356513447,-0.005238742,1.570065665,0.782360766
-0.001032849,-0.784031771,-0.090306881,-2.356513447,-0.005238742,1.570139783,0.782433469
-0.001032849,-0.784105878,-0.090179647,-2.35672332,-0.005087138,1.570183892,0.782618355
-0.001032849,-0.784174991,-0.090081581,-2.356746127,-0.005007773,1.570201529,0.783314945
-0.001516143,-0.784708067,-0.08996441,-2.357221696,-0.004936479,1.570183892,0.783353725
-0.001522194,-0.784980247,-0.089870482,-2.357221696,-0.004915799,1.570183892,0.78342207
-0.001618599,-0.784988483,-0.089027427,-2.357221696,-0.004706324,1.570183892,0.783574596
-0.001700828,-0.784988483,-0.088790646,-2.357221696,-0.004345404,1.570183892,0.783847245
-0.001774727,-0.784989875,-0.088743331,-2.357221696,-0.004345404,1.570183892,0.783910349
-0.001863536,-0.78499024,-0.08864233,-2.357221696,-0.004345404,1.570004116,0.783910349
-0.002212956,-0.78499024,-0.088590055,-2.356847871,-0.004336676,1.569223237,0.783910349
-0.00307782,-0.785107138,-0.088590055,-2.356702915,-0.004336676,1.569223237,0.783910349
-0.003233862,-0.785371349,-0.088590055,-2.356702915,-0.004336676,1.569171956,0.783910349
-0.003233862,-0.785107138,-0.088590055,-2.356702915,-0.004345404,1.569171956,0.783847245
-0.003233862,-0.785107138,-0.08864233,-2.356702915,-0.004392813,1.569125821,0.783595997
-0.003244525,-0.785107138,-0.088790646,-2.356702915,-0.00449245,1.569125821,0.78320425
-0.003503411,-0.785107138,-0.088808078,-2.356702915,-0.004588374,1.569125821,0.782871621
-0.003680768,-0.78540366,-0.088821238,-2.356992253,-0.00481313,1.569137249,0.782820424
-0.003680768,-0.785568691,-0.089660467,-2.357007332,-0.005024285,1.569137249,0.782820424
-0.003680768,-0.785619712,-0.090134358,-2.357150873,-0.005024285,1.569236876,0.782820424
-0.003503411,-0.785734142,-0.090134358,-2.357713951,-0.005024285,1.569603391,0.782820424
-0.003368682,-0.785734142,-0.090134358,-2.358045855,-0.005024285,1.569702092,0.782820424
-0.003368682,-0.785700498,-0.090134358,-2.358193047,-0.005024285,1.569719528,0.782820424
-0.003368682,-0.785700498,-0.090134358,-2.358353496,-0.005024285,1.56981609,0.783133808
-0.003368682,-0.785738573,-0.090134358,-2.358762835,-0.00471,1.569897792,0.783146022
-0.003368682,-0.785738573,-0.089986392,-2.358946419,-0.004627407,1.569951592,0.783399443
-0.003368682,-0.785922064,-0.089976667,-2.358986012,-0.004627407,1.570046598,0.783457193
-0.003066096,-0.785922064,-0.089926042,-2.35907355,-0.004565269,1.570283832,0.783977175
-0.002952162,-0.785922064,-0.089829568,-2.35907355,-0.004529515,1.571085294,0.784060375
-0.002918897,-0.785922064,-0.089533592,-2.35907355,-0.004529515,1.571103363,0.784070802
-0.002879156,-0.785922064,-0.089413591,-2.35907355,-0.004511104,1.571189096,0.7841327
-0.002550743,-0.785937948,-0.089413591,-2.35907355,-0.004529515,1.571457115,0.784482091
-0.002442884,-0.786913034,-0.089413591,-2.358986012,-0.004565269,1.571603566,0.784500131
-0.002368171,-0.787260031,-0.089413591,-2.358850336,-0.004565269,1.571677279,0.784634341
-0.002369882,-0.787302241,-0.089413591,-2.358845733,-0.004565269,1.571886444,0.784801289
-0.002369882,-0.787568906,-0.089521911,-2.35879061,-0.004529515,1.572311587,0.784849739
-0.002369882,-0.787625011,-0.089521911,-2.358618664,-0.004511104,1.572320841,0.78506116
-0.002369882,-0.787839962,-0.089829342,-2.35843295,-0.004364272,1.572381703,0.785164257
-0.002369882,-0.78795432,-0.090228834,-2.35828379,-0.004269292,1.572381703,0.785188719
-0.002369882,-0.788121298,-0.090228834,-2.35828379,-0.003633406,1.572381703,0.785585652
-0.003006413,-0.788121298,-0.090267377,-2.35828379,-0.00276249,1.572381703,0.785602722
-0.003177953,-0.788121298,-0.090267377,-2.35828379,-0.002420905,1.572381703,0.785610619
-0.003603216,-0.788121298,-0.090267377,-2.35828379,-0.002420905,1.572381703,0.785700251
-0.003852188,-0.788121298,-0.090267377,-2.35828379,-0.002420905,1.572007313,0.785843349
-0.004023334,-0.788146267,-0.090228834,-2.358500529,-0.002420905,1.572007313,0.78605322
-0.004048436,-0.788187525,-0.090085043,-2.358659525,-0.002420905,1.572007313,0.786148478
-0.004104652,-0.788319987,-0.089909498,-2.358757026,-0.002420905,1.572007313,0.786148478
-0.004512119,-0.788319987,-0.089634542,-2.359025255,-0.002939963,1.572007313,0.786148478
-0.004592867,-0.788319987,-0.08925951,-2.359300916,-0.00299778,1.572007313,0.786148478
-0.004592867,-0.788319987,-0.088924189,-2.359304756,-0.003371314,1.572019419,0.78605322
-0.004592867,-0.788363163,-0.088870142,-2.359412403,-0.003611501,1.572022085,0.78605322
-0.004592867,-0.788430666,-0.088870142,-2.359412403,-0.003777022,1.572355846,0.786047042
-0.004592867,-0.78882821,-0.088870142,-2.359499173,-0.003851893,1.572393043,0.785564412
-0.004512119,-0.788883057,-0.088870142,-2.359504134,-0.003851893,1.572464325,0.785527756
-0.004434084,-0.789083671,-0.088870142,-2.359564434,-0.003902847,1.572620867,0.785356517
-0.004376972,-0.789171828,-0.088870142,-2.359564434,-0.003904724,1.572735819,0.785214258
-0.003732747,-0.789346917,-0.089119814,-2.359564434,-0.00390499,1.573387373,0.784688208
-0.003566285,-0.789346917,-0.089490485,-2.359564434,-0.003911059,1.573462171,0.784688208
-0.003195975,-0.789346917,-0.089728455,-2.359604565,-0.004080404,1.573480213,0.784688208
-0.003109719,-0.789346917,-0.089734621,-2.359564434,-0.00424647,1.57349654,0.784688208
-0.003089978,-0.789346917,-0.089734621,-2.359504134,-0.00424647,1.573605061,0.784688208
-0.003029556,-0.789346917,-0.089734621,-2.359503143,-0.00424647,1.573614932,0.784688208
-0.003020899,-0.78880375,-0.089734621,-2.359503143,-0.004320849,1.573771522,0.784770473
-0.002913705,-0.788419107,-0.089734621,-2.359503143,-0.004667896,1.573817381,0.784947656
-0.002591184,-0.788295413,-0.089612899,-2.359415842,-0.005202742,1.573960361,0.785273262
-0.00244465,-0.788295413,-0.08949674,-2.359027866,-0.00522758,1.573960361,0.785795172
-0.00244465,-0.788295413,-0.089490485,-2.358938253,-0.005420327,1.573960361,0.785795172
-0.00244465,-0.788295413,-0.089479548,-2.358778059,-0.005420327,1.573940798,0.785795172
-0.00244465,-0.788295413,-0.089374559,-2.358563208,-0.005420327,1.573817381,0.785795172
-0.00244465,-0.788325772,-0.089374559,-2.358542115,-0.00547582,1.573817381,0.785795172
-0.00244465,-0.788325772,-0.089374559,-2.358311182,-0.00547582,1.573817381,0.785795172
-0.00244465,-0.788517299,-0.089369807,-2.357883479,-0.00547582,1.573817381,0.78555318
-0.002451156,-0.788958781,-0.089282797,-2.357759162,-0.00547582,1.573742656,0.785113954
-0.002451156,-0.789054751,-0.08913813,-2.357745924,-0.005389511,1.573737718,0.784925917
-0.002475905,-0.789054751,-0.089269011,-2.357528009,-0.00538912,1.573677684,0.78478619
-0.002486925,-0.789054751,-0.089269011,-2.357528009,-0.00522172,1.573421004,0.78478619
-0.002511376,-0.789054751,-0.089269011,-2.357330817,-0.004883861,1.573269479,0.78478619
-0.002511376,-0.789054751,-0.089214862,-2.357330817,-0.004674022,1.572865023,0.78478619
-0.002486925,-0.788958781,-0.089214862,-2.357330817,-0.004649609,1.572511105,0.78478619
-0.002486925,-0.788555351,-0.089214862,-2.357330817,-0.004556485,1.572447241,0.78478619
-0.002451156,-0.788449371,-0.089073026,-2.357528009,-0.004487139,1.572447241,0.785475446
-0.002450625,-0.788273494,-0.089038283,-2.357550397,-0.004487139,1.572447241,0.785673554
-0.002450625,-0.788171084,-0.089029376,-2.357583319,-0.004487139,1.572434765,0.785946756
-0.001921479,-0.787495212,-0.088807194,-2.357621903,-0.004556485,1.572434765,0.785946756
-0.001240384,-0.787495212,-0.088235295,-2.357658,-0.004607261,1.572447241,0.785946756
-0.000903315,-0.787495212,-0.088235295,-2.357774743,-0.004607261,1.572447241,0.785946756
-0.000682607,-0.787451033,-0.088235295,-2.358372946,-0.004674022,1.572504182,0.785946756
-0.000436872,-0.787289881,-0.088235295,-2.358463135,-0.004851383,1.57268507,0.785946756
-0.000360235,-0.787276752,-0.088235295,-2.358798361,-0.005193868,1.572685467,0.785578838
4.71E-05,-0.787161849,-0.088235295,-2.358875285,-0.005264211,1.572718075,0.785330734
4.83E-05,-0.786984183,-0.088446861,-2.358875285,-0.005325586,1.573011797,0.78482493
8.11E-05,-0.786984183,-0.088973083,-2.358875285,-0.005325586,1.57357407,0.784760485
0.000225204,-0.786984183,-0.089060606,-2.358875285,-0.005325586,1.573596349,0.784760485
0.000225204,-0.786878567,-0.089480967,-2.358875285,-0.005325586,1.573596349,0.784760485
0.000225204,-0.786878461,-0.08963562,-2.358875285,-0.005325586,1.573596349,0.784760485
0.000478097,-0.786878461,-0.089848758,-2.358762052,-0.005264211,1.573596349,0.784760485
0.000478097,-0.78681368,-0.089848758,-2.358045915,-0.00456458,1.573596349,0.78482493
0.000524373,-0.786354375,-0.089848758,-2.35743451,-0.003817537,1.573596349,0.785123584
0.000581481,-0.786315866,-0.089848758,-2.356977937,-0.003708495,1.573233708,0.785382147
0.000581481,-0.786294277,-0.089848758,-2.356975819,-0.003145544,1.573044795,0.785889702
0.000581481,-0.786271338,-0.089848758,-2.356636789,-0.002252051,1.573044155,0.786435138
0.000524373,-0.786265144,-0.089165713,-2.356416175,-0.001972484,1.572791248,0.786460658
0.000478097,-0.786139412,-0.088673353,-2.356144404,-0.001196313,1.572730337,0.787092877
0.000461556,-0.785921587,-0.088668259,-2.356144404,-0.001196313,1.572615818,0.787104366
0.00037398,-0.785750604,-0.088091151,-2.356144404,-0.001192361,1.572523892,0.787139786
-0.000120792,-0.785696026,-0.087618956,-2.356144404,-0.00118303,1.57247262,0.787614872
-0.000259076,-0.785621351,-0.087618956,-2.356144404,-0.001120026,1.572340141,0.787614872
-0.000267065,-0.785610512,-0.087618956,-2.356144404,-0.001084232,1.572090247,0.787614872
-0.000267065,-0.785570775,-0.087618956,-2.356771714,-0.000601084,1.572035527,0.787614872
-0.000267065,-0.785489569,-0.087618956,-2.356984471,-0.00058057,1.572035527,0.787614872
-0.000267065,-0.785335322,-0.087618956,-2.357973837,-0.00058057,1.572035527,0.787614872
-0.000267065,-0.785026476,-0.088335101,-2.358507147,-0.000544861,1.571918667,0.787529127
-0.000267065,-0.785019812,-0.088558729,-2.358683685,-0.000486633,1.571918667,0.787170534
0.000119435,-0.784932091,-0.089373574,-2.358823681,-0.000166765,1.571918667,0.786645078
0.000965572,-0.78490132,-0.089962468,-2.358857609,-0.000104118,1.571959104,0.786289308
0.001433506,-0.78490132,-0.090075036,-2.358857609,-2.66E-05,1.572035527,0.78620847
0.001433506,-0.784831775,-0.090075036,-2.358857609,-2.66E-05,1.572053381,0.78558923
0.001433506,-0.784831775,-0.090075036,-2.358823681,-2.66E-05,1.572152531,0.785205256
0.001433506,-0.784831775,-0.090075036,-2.358823681,-2.66E-05,1.572352175,0.784653825
0.001433506,-0.784831775,-0.090075036,-2.358800858,-2.66E-05,1.572484434,0.784529106
0.001433506,-0.78490132,-0.090075036,-2.358683685,-2.66E-05,1.57254829,0.784491894
0.0013814,-0.78510721,-0.089269405,-2.358570809,-0.000780302,1.572848553,0.784377385
0.0013814,-0.785264775,-0.089098144,-2.358481698,-0.000786169,1.573109396,0.784273489
0.001300574,-0.785331001,-0.088974432,-2.358481698,-0.001248343,1.573583502,0.784082267
0.00121038,-0.785649504,-0.08810802,-2.358481698,-0.00135435,1.573773973,0.784082267
0.001133378,-0.785704383,-0.087663383,-2.358481698,-0.00152961,1.57393255,0.784033758
0.001079982,-0.785704383,-0.087663383,-2.358481698,-0.001639323,1.57393255,0.783989835
0.001054379,-0.785704383,-0.087663383,-2.358468293,-0.001639323,1.57393255,0.783825996
0.000725701,-0.785704383,-0.087663383,-2.358468293,-0.001639323,1.57393255,0.783816632
0.000717581,-0.785704383,-0.087663383,-2.358468293,-0.001639323,1.57393255,0.783787966
0.000387567,-0.785704383,-0.087663383,-2.358468293,-0.001639323,1.57393255,0.783731277
0.000263798,-0.785611672,-0.087792195,-2.358468293,-0.00154621,1.573796361,0.783538337
-0.000210123,-0.78547595,-0.088041209,-2.358468293,-0.00152961,1.573080764,0.783538337
-0.000308409,-0.785441917,-0.088522586,-2.358468293,-0.001315847,1.572542473,0.783538337
-0.000364941,-0.784809542,-0.088998151,-2.358024276,-0.001213751,1.571921606,0.783538337
-0.000620947,-0.784695784,-0.089100515,-2.357908065,-0.001177896,1.571029384,0.783538337
-0.000876896,-0.784509468,-0.089382704,-2.357665994,-0.0011719,1.570568264,0.783538337
-0.000876896,-0.784471833,-0.089436713,-2.357665994,-0.001141125,1.57016453,0.783574056
-0.000876896,-0.784403968,-0.089656492,-2.357665994,-0.001141125,1.569725874,0.784240028
-0.000876896,-0.78426367,-0.089706781,-2.357665994,-0.001141125,1.569725874,0.784860678
-0.000876896,-0.78426367,-0.089792313,-2.357665994,-0.001141125,1.569725874,0.785524111
-0.000876896,-0.78426367,-0.089800181,-2.357908065,-0.001141125,1.569725874,0.785874766
-0.000694852,-0.78426367,-0.089861852,-2.358114606,-0.0011719,1.569725874,0.786192804
-0.000694852,-0.784403968,-0.089897845,-2.358240647,-0.00133146,1.569725874,0.786283054
-0.000694852,-0.784403968,-0.089914629,-2.358613962,-0.001356562,1.570749202,0.786283054
-0.000694852,-0.784609896,-0.090206598,-2.358822358,-0.001572393,1.571578616,0.786283054
-0.000694852,-0.784758632,-0.090252852,-2.359255753,-0.001957255,1.572786904,0.786283054
-0.000694852,-0.784779273,-0.090423194,-2.359313603,-0.001957255,1.573210792,0.786283054
-0.000770403,-0.784816018,-0.090423194,-2.359348311,-0.001957255,1.574271683,0.786211094
-0.001143232,-0.784816018,-0.090425648,-2.359348311,-0.001957255,1.574974207,0.786192804
-0.001303782,-0.784816018,-0.090457105,-2.359348311,-0.001957255,1.574974207,0.784899682
-0.001333522,-0.784827388,-0.09047552,-2.359348311,-0.001957255,1.574974207,0.784438376
-0.001333522,-0.784832273,-0.09047552,-2.359348311,-0.001071706,1.574974207,0.784429707
-0.001333522,-0.784832273,-0.09047552,-2.359348311,-0.000354464,1.574974207,0.784429707
-0.001333522,-0.784832273,-0.090457105,-2.359302507,0.000222057,1.574974207,0.784429707
-0.001372001,-0.784827388,-0.090425648,-2.359180687,0.00036197,1.574943308,0.784429707
-0.001375961,-0.784826521,-0.090423194,-2.359078279,0.000742672,1.574776449,0.784429707
-0.001375961,-0.784614641,-0.090306779,-2.359060977,0.000742672,1.573570959,0.784429707
-0.001375961,-0.784485995,-0.090065364,-2.358609043,0.000742672,1.573042584,0.785170607
-0.001375961,-0.784388162,-0.089840177,-2.358524725,0.000742672,1.572341455,0.785518268
-0.001891704,-0.784388162,-0.089840177,-2.358341922,0.000742672,1.572047802,0.786279045
-0.001945159,-0.784388162,-0.089840177,-2.358241133,0.000742672,1.571726609,0.786422425
-0.001996685,-0.784385378,-0.089840177,-2.357847577,0.000181716,1.571353052,0.786473449
-0.002059382,-0.784329269,-0.089840177,-2.357488582,-0.000311024,1.571206008,0.786786525
-0.003019135,-0.784323562,-0.089840177,-2.357062924,-0.000827496,1.571206008,0.786917169
-0.003160995,-0.784258632,-0.090407271,-2.356498843,-0.001190776,1.571206008,0.786998875
-0.00318802,-0.784258632,-0.090879006,-2.356410349,-0.001200802,1.571206008,0.78702313
-0.00318802,-0.783862176,-0.091355956,-2.356410349,-0.001200802,1.571206008,0.787185252
-0.00318802,-0.783601744,-0.091950847,-2.356410349,-0.001200802,1.571206008,0.787330092
-0.00318802,-0.783434897,-0.09228664,-2.356410349,-0.001200802,1.57140507,0.78734265
-0.00318802,-0.783434897,-0.093120379,-2.356410349,-0.001200802,1.571626326,0.7873451
-0.003160995,-0.783434897,-0.094894021,-2.356410349,-0.001200802,1.571741086,0.787795856
-0.003040752,-0.783434897,-0.095448949,-2.356591382,-0.000609992,1.571759726,0.787898423
-0.002639698,-0.783434897,-0.096405601,-2.356743119,-0.000121303,1.57233859,0.788274073
-0.002339448,-0.783434897,-0.097775191,-2.356808981,0.000110721,1.572606772,0.788295554
-0.002299843,-0.783676861,-0.098762119,-2.356881618,0.00023935,1.572712768,0.788295554
-0.002172969,-0.784626457,-0.099784859,-2.357234078,0.000747307,1.572741083,0.788295554
-0.002172969,-0.785305232,-0.100217594,-2.357332648,0.000747307,1.572741083,0.788295554
-0.002172969,-0.785394125,-0.100799803,-2.357532906,0.000747307,1.572741083,0.788295554
-0.002172969,-0.786284501,-0.101185579,-2.35765071,0.000747307,1.572741083,0.788274073
-0.002172969,-0.78696059,-0.101578919,-2.357777638,0.000747307,1.572741083,0.788254075
-0.002172969,-0.78794347,-0.102444881,-2.357777638,0.000747307,1.572712768,0.787982527
-0.002191626,-0.7880991,-0.102587981,-2.357777638,0.00028183,1.572712768,0.787769643
-0.002191626,-0.788318566,-0.102945224,-2.357777638,-7.32E-05,1.572687016,0.787754896
-0.002191626,-0.788318566,-0.104188839,-2.357777638,-0.000538314,1.572687016,0.787134031
-0.002213798,-0.788318566,-0.104864376,-2.357695235,-0.001058171,1.572538921,0.787133482
-0.002214761,-0.788318566,-0.105300791,-2.357695235,-0.001337281,1.572505121,0.786758449
-0.002388753,-0.788318566,-0.106367572,-2.35771775,-0.002201787,1.572438836,0.786649523
-0.002388753,-0.788318566,-0.106684519,-2.357695235,-0.002537826,1.572417659,0.78652392
-0.002388753,-0.788176235,-0.107388113,-2.357525031,-0.00289161,1.572361881,0.786386199
-0.002388753,-0.787810701,-0.108785962,-2.357510385,-0.003460132,1.572133037,0.786183388
-0.002388753,-0.787755202,-0.109715942,-2.357217037,-0.003706559,1.571572871,0.786167555
-0.002582776,-0.787545262,-0.110251388,-2.357215255,-0.003706559,1.57113749,0.786146915
-0.002820413,-0.78752984,-0.111987888,-2.357168004,-0.003706559,1.571117704,0.786146915
-0.003144973,-0.787458191,-0.113241806,-2.357014748,-0.003706559,1.571096106,0.786060882
-0.00318681,-0.787425371,-0.114435862,-2.356837671,-0.003706559,1.570701642,0.786060882
-0.003276608,-0.787302179,-0.115084186,-2.356614266,-0.003719242,1.570228938,0.786060882
-0.003329299,-0.787256234,-0.116260167,-2.356542315,-0.003844188,1.569717029,0.786060882
-0.004398029,-0.787230574,-0.117694859,-2.356499732,-0.003844188,1.569585835,0.786060882
-0.005390218,-0.787230574,-0.118989285,-2.356485995,-0.003881601,1.569585835,0.786060882
-0.005531273,-0.787230574,-0.121138961,-2.356287161,-0.003993571,1.569585835,0.786345982
-0.005631535,-0.787230574,-0.122959258,-2.356287161,-0.003993571,1.569585835,0.786496856
-0.006328445,-0.787230574,-0.123721633,-2.356287161,-0.00399734,1.569585835,0.786534067
-0.006423951,-0.787230574,-0.125341767,-2.356287161,-0.004202965,1.569585835,0.786590112
-0.006651867,-0.787362286,-0.126893683,-2.356287161,-0.004524037,1.569738235,0.786590112
-0.007745827,-0.787589172,-0.127908686,-2.356287161,-0.004879917,1.56974151,0.786590112
-0.008314728,-0.787744586,-0.129106627,-2.356486592,-0.005240138,1.56974151,0.786590112
-0.008512692,-0.787809372,-0.130364163,-2.356891136,-0.005853027,1.56974151,0.786496856
-0.009259643,-0.787836811,-0.130491237,-2.356913623,-0.005974302,1.56974151,0.786345982
-0.010020182,-0.788023349,-0.131576222,-2.357169884,-0.006011785,1.56974151,0.786235477
-0.010997429,-0.788373429,-0.132879882,-2.357169884,-0.006092824,1.56974151,0.786138393
-0.011759866,-0.788873303,-0.133606345,-2.357169884,-0.006142921,1.569524377,0.786121343
-0.012524373,-0.789264268,-0.134872543,-2.357169884,-0.006142921,1.569328195,0.785921233
-0.013369782,-0.789270511,-0.135645308,-2.357169884,-0.006142921,1.569300571,0.785772524
-0.013634434,-0.789270511,-0.136533237,-2.357169884,-0.006142921,1.56877975,0.785772524
-0.013803016,-0.789270511,-0.136906514,-2.356711916,-0.006165897,1.5687158,0.785772524
-0.01427037,-0.789270511,-0.137561708,-2.356570583,-0.006201639,1.568181602,0.785772524
-0.014930984,-0.789270511,-0.138620753,-2.35645496,-0.006300442,1.567548608,0.785772524
-0.015700461,-0.789270511,-0.139677424,-2.356041928,-0.006300442,1.567260893,0.785772524
-0.016295092,-0.789009646,-0.141147204,-2.355560947,-0.006376103,1.566846403,0.786033044
-0.016328568,-0.788963247,-0.142210302,-2.35474795,-0.006376103,1.566846403,0.78611175
-0.016943248,-0.788790202,-0.14224382,-2.354407834,-0.006201639,1.566846403,0.786174511
-0.018408037,-0.788164895,-0.142411309,-2.354301898,-0.006308188,1.566846403,0.78618239
-0.019383376,-0.787606829,-0.143050512,-2.354268322,-0.006308188,1.566846403,0.78618239
-0.020483277,-0.787145683,-0.143268394,-2.354268322,-0.006308188,1.566846403,0.78618239
-0.022095404,-0.786513022,-0.143349175,-2.354268322,-0.006308188,1.56694643,0.786372912
